climb_id,technical_grade,eastings,northings
347262,5c,180302.89430330967,859837.5396608993
490097,6a,180302.89430330967,859837.5396608993
495886,5b,180302.89430330967,859837.5396608993
495909,6a,180302.89430330967,859837.5396608993
68299,5c,180302.89430330967,859837.5396608993
125202,6a,179375.32433195403,871378.8484820006
230089,6a,186399.80625105984,852707.2295638246
126853,5c,151477.47316639926,812504.5296984683
186557,6a,151477.47316639926,812504.5296984683
228058,6a,151477.47316639926,812504.5296984683
259113,5c,151477.47316639926,812504.5296984683
259118,5c,151477.47316639926,812504.5296984683
435488,6a,151477.47316639926,812504.5296984683
469391,5c,151477.47316639926,812504.5296984683
451799,5c,188020.82525543598,857307.0305352961
451800,6a,188020.82525543598,857307.0305352961
451802,5c,188020.82525543598,857307.0305352961
128932,6a,189916.89866304668,856873.7230578155
128936,5c,189916.89866304668,856873.7230578155
140685,6a,186745.93681651904,871763.4056186104
140686,5c,186745.93681651904,871763.4056186104
140687,5c,186745.93681651904,871763.4056186104
140688,6a,186745.93681651904,871763.4056186104
140710,5c,186745.93681651904,871763.4056186104
140711,6a,186745.93681651904,871763.4056186104
220801,5c,186745.93681651904,871763.4056186104
420174,6a,186745.93681651904,871763.4056186104
123153,5c,192474.05669249632,855292.1147847389
272455,6a,192474.05669249632,855292.1147847389
68301,6a,192474.05669249632,855292.1147847389
78613,5c,192474.05669249632,855292.1147847389
78618,5c,192474.05669249632,855292.1147847389
78628,5c,192474.05669249632,855292.1147847389
78629,6a,192474.05669249632,855292.1147847389
96059,5c,192474.05669249632,855292.1147847389
96060,6a,192474.05669249632,855292.1147847389
96061,6a,192474.05669249632,855292.1147847389
96213,5c,192474.05669249632,855292.1147847389
170567,5c,182613.88718347697,878231.2069627637
170571,5c,182613.88718347697,878231.2069627637
197815,5c,184618.53994240763,877788.7772019639
262802,5b,184618.53994240763,877788.7772019639
262803,5b,184618.53994240763,877788.7772019639
360812,5c,184618.53994240763,877788.7772019639
360813,5c,184618.53994240763,877788.7772019639
360828,6a,184618.53994240763,877788.7772019639
360830,5c,184618.53994240763,877788.7772019639
360843,5b,184618.53994240763,877788.7772019639
360846,5b,184618.53994240763,877788.7772019639
360851,5c,184618.53994240763,877788.7772019639
360852,5c,184618.53994240763,877788.7772019639
360854,5c,184618.53994240763,877788.7772019639
360855,6a,184618.53994240763,877788.7772019639
360878,5c,184618.53994240763,877788.7772019639
360880,5c,184618.53994240763,877788.7772019639
360881,6a,184618.53994240763,877788.7772019639
360892,5c,184618.53994240763,877788.7772019639
360897,6a,184618.53994240763,877788.7772019639
360914,5c,184618.53994240763,877788.7772019639
360915,6a,184618.53994240763,877788.7772019639
360933,5c,184618.53994240763,877788.7772019639
360934,5b,184618.53994240763,877788.7772019639
360936,5c,184618.53994240763,877788.7772019639
360937,5c,184618.53994240763,877788.7772019639
360946,5c,184618.53994240763,877788.7772019639
68227,5c,184618.53994240763,877788.7772019639
68228,5c,184618.53994240763,877788.7772019639
490100,5c,193606.80463072011,858691.7911122546
490101,5c,193606.80463072011,858691.7911122546
435,5c,194587.98629780798,860314.8809625296
440,5c,194587.98629780798,860314.8809625296
99948,5c,194587.98629780798,860314.8809625296
198996,5b,249397.2034580964,855009.0651903162
291821,5c,237508.84028200424,855802.3075051181
184460,5c,237475.80369206844,856472.3571358968
111166,5c,238383.89058913305,858219.305743244
128601,5c,238383.89058913305,858219.305743244
221550,5c,238383.89058913305,858219.305743244
184438,5c,236607.34761335718,855727.0758621527
184444,5c,236607.34761335718,855727.0758621527
184445,5c,236607.34761335718,855727.0758621527
184448,6a,236607.34761335718,855727.0758621527
218583,5b,260091.79834054437,831562.2747808137
218584,5c,260091.79834054437,831562.2747808137
218629,6a,260091.79834054437,831562.2747808137
218630,5c,260091.79834054437,831562.2747808137
226483,5c,260091.79834054437,831562.2747808137
463867,5c,260091.79834054437,831562.2747808137
91569,6a,260091.79834054437,831562.2747808137
44897,6b,264926.12636615225,832068.1680446718
99430,5c,264926.12636615225,832068.1680446718
218825,6a,264309.9103195359,831642.9310356266
218877,5c,264309.9103195359,831642.9310356266
218881,5c,264309.9103195359,831642.9310356266
30218,5c,264309.9103195359,831642.9310356266
44792,6a,264309.9103195359,831642.9310356266
44793,6a,264309.9103195359,831642.9310356266
44811,5b,264309.9103195359,831642.9310356266
44820,6b,264309.9103195359,831642.9310356266
44823,6b,264309.9103195359,831642.9310356266
95552,5c,264309.9103195359,831642.9310356266
239026,5c,224570.38168501933,854446.3594174753
239060,6a,224570.38168501933,854446.3594174753
239061,6a,224570.38168501933,854446.3594174753
239062,6a,224570.38168501933,854446.3594174753
66229,5c,224570.38168501933,854446.3594174753
67175,6a,224570.38168501933,854446.3594174753
101003,5a,262957.87836916343,827231.5186531054
101007,5c,262957.87836916343,827231.5186531054
364238,5c,262957.87836916343,827231.5186531054
79888,6a,266278.64872683,829238.4783328618
315246,6a,288375.0252396659,813316.7096255887
315255,5c,288375.0252396659,813316.7096255887
315241,5c,284329.27158889663,809195.8990836963
315242,5b,284329.27158889663,809195.8990836963
33954,5c,274900.96626629715,801673.9022717695
32742,5c,302498.9771459274,832669.8303455339
84199,6b,302498.9771459274,832669.8303455339
84205,6a,302498.9771459274,832669.8303455339
109135,5c,267313.0076412754,795783.6397022612
109138,5c,267313.0076412754,795783.6397022612
109139,5c,267313.0076412754,795783.6397022612
225937,5c,267313.0076412754,795783.6397022612
225938,5c,267313.0076412754,795783.6397022612
225943,5c,267313.0076412754,795783.6397022612
225945,5c,267313.0076412754,795783.6397022612
225959,5b,267313.0076412754,795783.6397022612
225970,5c,267313.0076412754,795783.6397022612
225973,6b,267313.0076412754,795783.6397022612
225976,5b,267313.0076412754,795783.6397022612
236414,6a,267313.0076412754,795783.6397022612
3015,5c,267313.0076412754,795783.6397022612
3019,6a,267313.0076412754,795783.6397022612
3020,5c,267313.0076412754,795783.6397022612
3024,5c,267313.0076412754,795783.6397022612
403989,5c,267313.0076412754,795783.6397022612
403995,5c,267313.0076412754,795783.6397022612
419289,6a,267313.0076412754,795783.6397022612
453159,5c,267313.0076412754,795783.6397022612
48081,5c,267313.0076412754,795783.6397022612
48083,5b,267313.0076412754,795783.6397022612
156410,6a,282646.44613518554,803228.7120358532
159852,6a,282646.44613518554,803228.7120358532
195992,5c,282646.44613518554,803228.7120358532
195993,6a,282646.44613518554,803228.7120358532
195995,6a,282646.44613518554,803228.7120358532
195997,6a,282646.44613518554,803228.7120358532
161463,5c,246903.76154073636,782671.4561729629
667,5c,246903.76154073636,782671.4561729629
669,6a,246903.76154073636,782671.4561729629
144936,5c,298272.4945469085,802814.0251328673
418359,5c,301385.4090777226,803740.769110326
200930,5c,299580.6256715879,801779.6876769683
430397,6b,299580.6256715879,801779.6876769683
430402,6a,299580.6256715879,801779.6876769683
430413,5c,299580.6256715879,801779.6876769683
430436,6a,299580.6256715879,801779.6876769683
53167,6b,301427.3539138205,802960.2070909872
137057,5c,300115.10236421286,801321.2571911318
156641,5c,300115.10236421286,801321.2571911318
156643,5c,300115.10236421286,801321.2571911318
186058,5c,300115.10236421286,801321.2571911318
40772,5c,300115.10236421286,801321.2571911318
51656,5c,300115.10236421286,801321.2571911318
51661,5c,300115.10236421286,801321.2571911318
107008,5c,317593.62663961714,870756.8545686852
107010,5c,317593.62663961714,870756.8545686852
107011,5c,317593.62663961714,870756.8545686852
107012,5c,317593.62663961714,870756.8545686852
107016,6a,317593.62663961714,870756.8545686852
111301,5c,317593.62663961714,870756.8545686852
111304,5c,317593.62663961714,870756.8545686852
111308,5c,317593.62663961714,870756.8545686852
336219,5c,317593.62663961714,870756.8545686852
452296,5c,317593.62663961714,870756.8545686852
455196,5c,317593.62663961714,870756.8545686852
494654,5c,317593.62663961714,870756.8545686852
496436,5c,317593.62663961714,870756.8545686852
174834,6a,352775.1672194014,868186.7996742204
333798,5c,372124.0083444159,864889.0359847726
445014,5c,372124.0083444159,864889.0359847726
40710,5c,368213.88423240563,822389.1484911788
40711,5c,368213.88423240563,822389.1484911788
128614,5c,390199.3946416981,865583.6492361933
129242,5c,390199.3946416981,865583.6492361933
134035,5c,390199.3946416981,865583.6492361933
196507,5c,390199.3946416981,865583.6492361933
273380,5c,390199.3946416981,865583.6492361933
333833,5c,390199.3946416981,865583.6492361933
453549,5c,390199.3946416981,865583.6492361933
54876,5c,390199.3946416981,865583.6492361933
54877,5c,390199.3946416981,865583.6492361933
68176,5c,390199.3946416981,865583.6492361933
69877,5c,390199.3946416981,865583.6492361933
77796,5c,390199.3946416981,865583.6492361933
354031,6a,342158.9343631903,799961.5070149442
354032,5c,342158.9343631903,799961.5070149442
354035,6a,342158.9343631903,799961.5070149442
354039,6b,342158.9343631903,799961.5070149442
358172,6a,342158.9343631903,799961.5070149442
364506,5c,342158.9343631903,799961.5070149442
364509,5c,342158.9343631903,799961.5070149442
364529,6a,342158.9343631903,799961.5070149442
364534,6b,342158.9343631903,799961.5070149442
234394,6a,316741.8427192889,805183.9530963151
36569,5c,404371.704966916,828835.5226922841
267515,5c,314052.99728674354,804014.2189847265
379386,5c,314052.99728674354,804014.2189847265
379387,5c,314052.99728674354,804014.2189847265
125177,5b,404672.5960462081,828835.8465423726
36556,5c,404672.5960462081,828835.8465423726
37528,5c,404672.5960462081,828835.8465423726
353577,6a,407615.20452368003,832179.9417276437
273051,5b,407914.78831198683,832737.130836487
309789,5c,407914.78831198683,832737.130836487
309790,5c,407914.78831198683,832737.130836487
273143,5c,407974.9092133939,832737.2459494997
31951,6a,410549.5838949868,836862.0802358345
31955,5c,410549.5838949868,836862.0802358345
36540,5c,410728.89659089164,837196.5225517098
36543,5c,410728.89659089164,837196.5225517098
134533,5c,410788.95195746253,837196.6791048973
134534,5c,410788.95195746253,837196.6791048973
144057,5c,411145.67369428196,838533.5500906291
418413,5c,411087.43343861593,837865.4313747965
314261,5c,411325.16919950175,838756.6932731618
314277,6a,411325.16919950175,838756.6932731618
445575,6a,411325.16919950175,838756.6932731618
122613,6a,411207.8270100151,837754.4298508092
122615,6a,411207.8270100151,837754.4298508092
136518,6a,411207.8270100151,837754.4298508092
126094,5c,311084.3787977026,801181.8536139629
307364,5c,411445.5431366067,838645.6986405087
134752,5c,411624.07530475105,839202.8338449042
134753,5c,411624.07530475105,839202.8338449042
137787,5c,411624.07530475105,839202.8338449042
137788,6a,411624.07530475105,839202.8338449042
271937,6a,411624.07530475105,839202.8338449042
73900,5c,411624.07530475105,839202.8338449042
447540,5c,391905.1933857927,793663.6645143888
457262,5c,391905.1933857927,793663.6645143888
457264,6a,391905.1933857927,793663.6645143888
457271,5c,391905.1933857927,793663.6645143888
50304,5c,391905.1933857927,793663.6645143888
74293,5b,391905.1933857927,793663.6645143888
74294,5c,391905.1933857927,793663.6645143888
94924,5c,391905.1933857927,793663.6645143888
95425,5c,391905.1933857927,793663.6645143888
218280,6a,391540.5676712368,793441.7635997041
258577,6a,391540.5676712368,793441.7635997041
37568,5c,391783.5812422157,793552.5876059211
163577,5c,391418.70573102095,793219.3783645971
163578,6a,391418.70573102095,793219.3783645971
30289,5c,391418.70573102095,793219.3783645971
50118,5b,391418.70573102095,793219.3783645971
501149,5c,391174.9427761751,792774.6188226079
501152,5c,391174.9427761751,792774.6188226079
501153,5c,391174.9427761751,792774.6188226079
487386,5c,390688.27275741484,792330.4187988249
356863,5c,391174.46273847966,792551.9809413233
363567,5c,391174.46273847966,792551.9809413233
103152,5c,391113.752249963,792552.1122844056
103160,5c,391113.752249963,792552.1122844056
124629,5c,391113.752249963,792552.1122844056
73903,6a,390688.01970947074,792219.099937481
202562,6a,411328.2271221227,837643.4318879416
143821,5c,411564.9865400236,838868.6861918498
143824,6b,411564.9865400236,838868.6861918498
457044,6a,412103.30086478597,839538.1954623985
103468,5c,412103.30086478597,839538.1954623985
350602,5c,412103.30086478597,839538.1954623985
357085,5c,412103.30086478597,839538.1954623985
464283,5c,412103.30086478597,839538.1954623985
184317,5c,412222.6819450403,839761.2026187307
104175,5c,412222.6819450403,839761.2026187307
107186,5c,412222.6819450403,839761.2026187307
91767,5c,322511.33986547927,793157.2644170849
332871,6a,412700.0750267178,840653.2670389239
36289,6a,412700.0750267178,840653.2670389239
36294,5c,412700.0750267178,840653.2670389239
36296,6a,412700.0750267178,840653.2670389239
36297,6a,412700.0750267178,840653.2670389239
36302,5c,412700.0750267178,840653.2670389239
333831,6b,413177.25810113084,841545.388714123
329541,6a,413356.87080283155,841657.2958829816
116245,6a,309300.3922683946,799995.7132234005
54980,5b,361612.6892750313,786598.2060029834
438281,5c,309814.2839116311,798536.812649244
132389,5c,396890.02511897584,803786.9191935826
210845,6a,396890.02511897584,803786.9191935826
32427,5b,396889.938212343,803675.5983436174
96884,5c,396829.30219718686,803564.3252243318
96885,6a,396829.30219718686,803564.3252243318
317516,5c,396829.12512545026,803341.683615239
32488,5c,396465.5159265359,803008.0262744447
32471,6b,396526.07319192245,803007.973232315
102450,6a,396525.87981405854,802785.331809808
94610,6a,396525.58975555096,802451.3698100698
230686,5c,396343.6903308219,802228.8903731823
357285,5c,395737.29617534956,801561.5641984513
32602,6a,396100.98319189926,801783.8362947217
32614,5b,396100.98319189926,801783.8362947217
209200,6a,395372.42106518114,800337.4408954423
209214,5c,395372.42106518114,800337.4408954423
138412,5b,395129.2303725042,799669.8046101285
138413,6a,395129.2303725042,799669.8046101285
138415,6a,395129.2303725042,799669.8046101285
138416,5c,395129.2303725042,799669.8046101285
126374,5c,302430.6597529106,801822.720348868
217751,5c,394704.2591027686,799113.737111144
38185,6a,394704.2591027686,799113.737111144
448223,6a,394704.2591027686,799113.737111144
64981,5c,394704.2591027686,799113.737111144
66511,5c,394704.2591027686,799113.737111144
92275,6b,394704.2591027686,799113.737111144
150249,5c,394520.6105073427,797778.1393772407
240364,5c,394520.6105073427,797778.1393772407
194880,6a,394399.1889681138,797666.9852093586
194881,5c,394399.1889681138,797666.9852093586
194884,5c,394399.1889681138,797666.9852093586
194886,6a,394399.1889681138,797666.9852093586
152571,5c,394520.4600548818,797666.8195318592
257853,5c,394520.4600548818,797666.8195318592
444869,5b,394338.3980828423,797555.7495568956
95335,5b,394338.3980828423,797555.7495568956
355489,5c,394338.3980828423,797555.7495568956
455758,6a,394338.3980828423,797555.7495568956
95330,5c,394338.3980828423,797555.7495568956
95336,5c,394338.3980828423,797555.7495568956
97106,5c,394338.3980828423,797555.7495568956
309475,5c,394277.4469685203,797333.1950267087
357083,6a,394095.20195280726,797110.8160354181
30710,6a,393669.82978802547,796554.8566104786
30711,6a,393669.82978802547,796554.8566104786
199769,5c,324621.96732969454,785658.2026621467
40764,5c,324621.96732969454,785658.2026621467
425986,5b,393426.1437643542,795887.3238486825
425988,6a,393426.1437643542,795887.3238486825
120432,5c,392818.155127238,795109.1117832937
120441,6a,392818.155127238,795109.1117832937
120443,6a,392818.155127238,795109.1117832937
120444,5c,392818.155127238,795109.1117832937
120447,6a,392818.155127238,795109.1117832937
313374,5c,392818.155127238,795109.1117832937
202906,5c,392513.9731882799,794664.3798322808
149775,5c,392696.2111271402,794775.3692192904
149839,5c,392696.2111271402,794775.3692192904
194363,5c,392696.2111271402,794775.3692192904
222981,5b,392696.2111271402,794775.3692192904
95179,5c,392696.2111271402,794775.3692192904
2956,5c,301592.72580703127,799726.6710458517
62585,5c,301592.72580703127,799726.6710458517
62586,5c,301592.72580703127,799726.6710458517
62615,5c,301592.72580703127,799726.6710458517
62617,5c,301592.72580703127,799726.6710458517
62618,6a,301592.72580703127,799726.6710458517
206833,5b,392087.9227850267,793997.2653464887
50123,6a,392087.9227850267,793997.2653464887
305043,5c,391966.3252986461,793886.1830351286
30298,6a,391419.17276161566,793442.0164765418
302924,5c,117106.0544581518,758545.7796019734
450735,5c,145622.5333072912,764198.1163596438
450736,5c,145622.5333072912,764198.1163596438
450737,5c,145622.5333072912,764198.1163596438
450739,5c,145622.5333072912,764198.1163596438
139200,6b,146198.01412284462,769631.9180028137
432826,5c,146082.31175027732,770755.0243865852
329275,5c,131490.3249526358,725338.7402166723
185714,6a,141244.84635483965,718594.5165096003
201428,5c,141244.84635483965,718594.5165096003
463306,5c,169975.33815178977,780638.6528336409
369371,5c,125223.6019301783,722390.6446245853
458283,5b,125223.6019301783,722390.6446245853
458292,5c,125223.6019301783,722390.6446245853
129585,6b,128939.29973769945,719361.0967199871
129590,6a,128939.29973769945,719361.0967199871
129597,6a,128939.29973769945,719361.0967199871
129612,5c,128939.29973769945,719361.0967199871
129632,6a,128939.29973769945,719361.0967199871
129674,5c,128939.29973769945,719361.0967199871
129675,6a,128939.29973769945,719361.0967199871
132406,6b,128939.29973769945,719361.0967199871
408747,6a,128939.29973769945,719361.0967199871
197801,5c,178269.29115780006,684831.8448976954
197802,5c,178269.29115780006,684831.8448976954
135081,6a,214363.79295834567,754234.0630005689
135084,5c,214363.79295834567,754234.0630005689
646,6a,214363.79295834567,754234.0630005689
647,6a,214363.79295834567,754234.0630005689
391894,6a,214837.02513640674,755216.3786157133
418631,6a,215243.8935653317,756090.1893803057
148,5b,215719.39327610904,755734.885924662
192170,6a,215719.39327610904,755734.885924662
239506,5b,215719.39327610904,755734.885924662
48715,6a,215719.39327610904,755734.885924662
1342,5c,214666.65008565373,769380.5210434911
121190,6a,215008.47526041034,768808.0195297474
121208,5b,215008.47526041034,768808.0195297474
121212,6a,215008.47526041034,768808.0195297474
121213,5c,215008.47526041034,768808.0195297474
121227,5c,215008.47526041034,768808.0195297474
121242,5c,215008.47526041034,768808.0195297474
121262,6a,215008.47526041034,768808.0195297474
121263,6a,215008.47526041034,768808.0195297474
121265,5c,215008.47526041034,768808.0195297474
218408,5c,215008.47526041034,768808.0195297474
368315,5c,215008.47526041034,768808.0195297474
368323,6a,215008.47526041034,768808.0195297474
368324,5c,215008.47526041034,768808.0195297474
368326,5c,215008.47526041034,768808.0195297474
368332,5c,215008.47526041034,768808.0195297474
368334,6a,215008.47526041034,768808.0195297474
368349,6b,215008.47526041034,768808.0195297474
368352,6b,215008.47526041034,768808.0195297474
368373,6a,215008.47526041034,768808.0195297474
368401,6a,215008.47526041034,768808.0195297474
419449,5c,215008.47526041034,768808.0195297474
419453,6a,215008.47526041034,768808.0195297474
419459,5c,215008.47526041034,768808.0195297474
419472,6a,215008.47526041034,768808.0195297474
419473,6b,215008.47526041034,768808.0195297474
419474,5c,215008.47526041034,768808.0195297474
419482,5c,215008.47526041034,768808.0195297474
419483,6a,215008.47526041034,768808.0195297474
419490,5c,215008.47526041034,768808.0195297474
419492,5c,215008.47526041034,768808.0195297474
419497,5c,215008.47526041034,768808.0195297474
467670,5c,215008.47526041034,768808.0195297474
6419,5c,215008.47526041034,768808.0195297474
6429,5b,215008.47526041034,768808.0195297474
66628,5c,215008.47526041034,768808.0195297474
66646,6a,215008.47526041034,768808.0195297474
66670,6a,215008.47526041034,768808.0195297474
88009,6a,215008.47526041034,768808.0195297474
89305,6a,215008.47526041034,768808.0195297474
136986,5c,217535.04771942444,756547.2744237422
260571,5c,217535.04771942444,756547.2744237422
313752,5c,217826.8684429348,756200.2070481663
313718,5c,217954.2277981931,756306.1432562133
419817,5c,215976.01358264225,768542.3627390949
118365,5c,216286.33927560024,768640.1779181339
6435,6a,217192.89058716787,768377.4905199853
186476,5c,216647.91909719384,771299.5299389521
262483,5c,216647.91909719384,771299.5299389521
342115,6a,216647.91909719384,771299.5299389521
487,5c,216647.91909719384,771299.5299389521
64874,5c,217349.11085753326,769150.9261550338
94744,6a,217349.11085753326,769150.9261550338
126863,5b,217588.56488084103,769028.999296857
126866,6a,217588.56488084103,769028.999296857
126868,5c,217588.56488084103,769028.999296857
126870,6b,217588.56488084103,769028.999296857
126871,5c,217588.56488084103,769028.999296857
131817,5c,217588.56488084103,769028.999296857
218407,6a,217588.56488084103,769028.999296857
6449,5c,217588.56488084103,769028.999296857
6452,5c,217588.56488084103,769028.999296857
175505,5c,190492.81553849953,762159.3909195738
175506,6a,190492.81553849953,762159.3909195738
175515,5c,190492.81553849953,762159.3909195738
175516,6a,190492.81553849953,762159.3909195738
175517,5c,190492.81553849953,762159.3909195738
334578,5c,177715.88253170843,782560.5769677819
334587,6a,177715.88253170843,782560.5769677819
347939,6a,177715.88253170843,782560.5769677819
335674,5c,186749.42607934884,781307.0637785969
186913,5c,187297.6079519263,781279.0108275119
311520,5c,138516.8813383789,698337.3672412545
311522,5c,138516.8813383789,698337.3672412545
120823,5c,203054.6837822655,759320.2195488687
120824,5c,203054.6837822655,759320.2195488687
342058,5b,203054.6837822655,759320.2195488687
455259,6a,203054.6837822655,759320.2195488687
455260,6a,203054.6837822655,759320.2195488687
455262,6a,203054.6837822655,759320.2195488687
132093,6a,209804.85584851867,744405.3376039776
132094,5c,209804.85584851867,744405.3376039776
132096,5c,209804.85584851867,744405.3376039776
132099,5c,209804.85584851867,744405.3376039776
132102,5b,209804.85584851867,744405.3376039776
132105,5c,209804.85584851867,744405.3376039776
132108,5c,209804.85584851867,744405.3376039776
460,5c,209804.85584851867,744405.3376039776
46152,5c,209804.85584851867,744405.3376039776
195732,5c,258232.35298253995,726122.4625222811
441216,6a,258232.35298253995,726122.4625222811
441217,6a,258232.35298253995,726122.4625222811
143648,6a,222605.89587516064,754546.5733158819
243119,5c,222605.89587516064,754546.5733158819
227359,6a,221526.33610920663,755149.6021100237
322246,5c,221526.33610920663,755149.6021100237
72378,5c,221526.33610920663,755149.6021100237
91736,5c,221526.33610920663,755149.6021100237
190695,5c,248196.33687008498,720119.6254836406
32744,5c,273576.371029672,727084.993630293
49449,5c,273576.371029672,727084.993630293
70659,5c,283959.8808591274,749952.963787991
106853,6a,275235.12559641665,726813.0673905796
54787,6b,275235.12559641665,726813.0673905796
70566,6a,275235.12559641665,726813.0673905796
72382,6a,275235.12559641665,726813.0673905796
88658,5c,219770.92289677807,771386.4825715293
108032,5c,277205.98180961463,692230.1177929974
196318,6a,277205.98180961463,692230.1177929974
44874,6a,277205.98180961463,692230.1177929974
44878,5c,277205.98180961463,692230.1177929974
44881,5c,277205.98180961463,692230.1177929974
45241,5c,277205.98180961463,692230.1177929974
45244,6a,277205.98180961463,692230.1177929974
45352,6a,277205.98180961463,692230.1177929974
45356,5c,277205.98180961463,692230.1177929974
456296,5c,277205.98180961463,692230.1177929974
456298,5c,277205.98180961463,692230.1177929974
108030,5c,277137.4208164534,692009.3443444349
132653,5c,277137.4208164534,692009.3443444349
152353,5c,277137.4208164534,692009.3443444349
40961,5c,277137.4208164534,692009.3443444349
41009,5c,277137.4208164534,692009.3443444349
49442,5c,277137.4208164534,692009.3443444349
55319,5c,277137.4208164534,692009.3443444349
81176,6a,277137.4208164534,692009.3443444349
200978,5c,276189.7485118507,689363.7349589297
95478,5c,276189.7485118507,689363.7349589297
54798,5b,203454.22750588323,701442.8188699791
254241,5b,255746.04972164144,681536.4382356885
95297,5c,296288.37836081185,699075.1438421033
95298,5c,296288.37836081185,699075.1438421033
291274,5b,233712.52380244862,713641.904955818
49875,5c,250253.35635948603,708237.6263266332
49880,5c,250253.35635948603,708237.6263266332
420846,5b,289312.3541890448,731656.0238799286
420894,5b,289312.3541890448,731656.0238799286
91978,5c,230693.6324909926,709415.0166919718
94525,5c,230693.6324909926,709415.0166919718
111364,5b,225955.56635019984,705816.8722882958
129431,6a,225955.56635019984,705816.8722882958
68830,6a,300896.28722352965,749742.2568466909
32726,6a,301048.7070605179,743168.6835121711
45406,5c,301048.7070605179,743168.6835121711
45423,6a,301048.7070605179,743168.6835121711
468549,5c,301048.7070605179,743168.6835121711
468554,5b,301048.7070605179,743168.6835121711
148107,5c,225715.09141035145,704489.4195566707
221004,6a,225715.09141035145,704489.4195566707
221005,6a,225715.09141035145,704489.4195566707
221008,5c,225715.09141035145,704489.4195566707
221009,6a,225715.09141035145,704489.4195566707
221018,5c,225715.09141035145,704489.4195566707
221022,6a,225715.09141035145,704489.4195566707
4213,6a,225715.09141035145,704489.4195566707
3413,5b,301804.141121117,743930.4870079022
3419,6a,301804.141121117,743930.4870079022
45955,5c,301804.141121117,743930.4870079022
45958,5c,301804.141121117,743930.4870079022
45971,5c,301804.141121117,743930.4870079022
45994,5b,301804.141121117,743930.4870079022
45996,5c,301804.141121117,743930.4870079022
461883,6a,302384.04120310134,750375.5709188872
8106,5c,224477.35753592147,703091.383647336
173111,6a,326520.68633622007,779500.3310966626
444927,5c,326316.5324656607,781730.782651787
194003,6a,323409.0093635252,782562.7623766047
244291,5c,323409.0093635252,782562.7623766047
244293,5c,323409.0093635252,782562.7623766047
244301,6a,323409.0093635252,782562.7623766047
244303,6b,323409.0093635252,782562.7623766047
2979,6a,323409.0093635252,782562.7623766047
2983,5c,323409.0093635252,782562.7623766047
368722,6a,323409.0093635252,782562.7623766047
489758,6a,323409.0093635252,782562.7623766047
491543,5c,323409.0093635252,782562.7623766047
493242,6a,323409.0093635252,782562.7623766047
103026,6a,315518.5571348812,697872.6280198138
103028,5c,315518.5571348812,697872.6280198138
133517,5c,158971.5247926353,607566.2543039946
382777,5c,159479.03192538914,607538.5745966531
40801,5c,195961.00734229098,641148.8405129211
54800,6a,197302.55347901292,642869.8474814878
2085,6a,200001.20485078884,643971.3931228765
160362,5c,136132.26498435816,600280.7994483443
162544,5c,136132.26498435816,600280.7994483443
168293,6a,136132.26498435816,600280.7994483443
168295,5c,136132.26498435816,600280.7994483443
168299,5c,136132.26498435816,600280.7994483443
226488,6a,136132.26498435816,600280.7994483443
226489,6a,136132.26498435816,600280.7994483443
226490,5c,136132.26498435816,600280.7994483443
226492,6a,136132.26498435816,600280.7994483443
226493,6a,136132.26498435816,600280.7994483443
226494,5c,136132.26498435816,600280.7994483443
226496,5c,136132.26498435816,600280.7994483443
226497,5c,136132.26498435816,600280.7994483443
226509,5c,136132.26498435816,600280.7994483443
226511,5c,136132.26498435816,600280.7994483443
226514,5c,136132.26498435816,600280.7994483443
226516,6a,136132.26498435816,600280.7994483443
226517,5c,136132.26498435816,600280.7994483443
226522,5c,136132.26498435816,600280.7994483443
364671,5c,136132.26498435816,600280.7994483443
36920,6a,136132.26498435816,600280.7994483443
36926,6a,136132.26498435816,600280.7994483443
36927,5c,136132.26498435816,600280.7994483443
36930,6a,136132.26498435816,600280.7994483443
379551,5c,136132.26498435816,600280.7994483443
38815,5c,136132.26498435816,600280.7994483443
38825,6a,136132.26498435816,600280.7994483443
420827,5c,136132.26498435816,600280.7994483443
454789,6a,136132.26498435816,600280.7994483443
454790,5c,136132.26498435816,600280.7994483443
454791,5c,136132.26498435816,600280.7994483443
47322,6a,136132.26498435816,600280.7994483443
489387,5c,136132.26498435816,600280.7994483443
492866,6a,136132.26498435816,600280.7994483443
51307,6b,136132.26498435816,600280.7994483443
51327,6a,136132.26498435816,600280.7994483443
51345,5c,136132.26498435816,600280.7994483443
51349,5c,136132.26498435816,600280.7994483443
51351,6a,136132.26498435816,600280.7994483443
51510,6a,136132.26498435816,600280.7994483443
51517,6b,136132.26498435816,600280.7994483443
51524,6a,136132.26498435816,600280.7994483443
51544,6a,136132.26498435816,600280.7994483443
51545,5c,136132.26498435816,600280.7994483443
51546,5c,136132.26498435816,600280.7994483443
51547,5c,136132.26498435816,600280.7994483443
51554,5c,136132.26498435816,600280.7994483443
52554,5c,136132.26498435816,600280.7994483443
52557,6b,136132.26498435816,600280.7994483443
52563,5c,136132.26498435816,600280.7994483443
52565,6a,136132.26498435816,600280.7994483443
52570,5c,136132.26498435816,600280.7994483443
52572,5c,136132.26498435816,600280.7994483443
52857,5c,136132.26498435816,600280.7994483443
52859,6a,136132.26498435816,600280.7994483443
52875,5c,136132.26498435816,600280.7994483443
52887,6a,136132.26498435816,600280.7994483443
53221,5c,136132.26498435816,600280.7994483443
53222,6a,136132.26498435816,600280.7994483443
